cellID AFAP1 AFF4 AGAP1 AGO3 AGPS AHDC1 AKAP11 ALPK2 AMOTL1 ANKH ANKRD52 ARL10 ASCC3 BRCA2 BSN BUB3 Blank-1 Blank-10 Blank-2 Blank-3 Blank-4 Blank-5 Blank-6 Blank-7 Blank-8 Blank-9 C14orf132 C17orf51 CBL CBX5 CCDC113 CDYL2 CEMIP CENPF CEP250 CHST3 CKAP5 CNR2 COL5A1 CREBBP CRTAP DIEXF DIP2B DNAJC13 DOPEY1 DSEL DYNC1H1 EGFR FAF2 FAM184B FAM208B FASN FBN1 FBN2 FYCO1 FZD4 FZD5 GPR107 GTF3C4 HEATR5B HERC2 IGF2R IL17RA ITPR2 KIAA1147 KIAA1462 KIF13B KLHL9 KPNA4 LMTK2 LRP1 LUZP1 MALAT1 MAN1A2 MCF2L MED14 MYH10 NHSL2 NKTR NOTCH2 NRIP1 PAPPA PHIP PIK3CA PLXNA1 PLXNA2 POLQ PRDM2 PRKCA PRKDC PROSER1 PRPF8 PRRC2B PTPN14 RAB3B RAD51D RBM20 RNF152 RNF169 RP4-671O14.6 SAMD12 SCUBE3 SIPA1L3 SKP1 SLC35B4 SLC38A1 SLC5A3 SLC7A11 SLC9A2 SMARCA5 SMIM5 SOD2 SPTBN1 SRRM2 SSH1 STARD9 SULT1C2 THBS1 THSD4 TLN1 TMOD2 TNRC6A TPR TSPAN3 TSTD2 TTPAL UBR2 UBR5 UMPS USP24 USP34 USP8 USP9X VPS13D XDH XKR5 YIPF4 ZBTB43 ZCCHC6 ZNF592
138.76854320987664x-362.3075308641977 10.0 9.0 5.0 2.0 6.0 5.0 8.0 0.0 13.0 5.0 8.0 5.0 4.0 2.0 2.0 4.0 0.0 4.0 2.0 3.0 5.0 4.0 1.0 3.0 2.0 5.0 7.0 2.0 6.0 9.0 1.0 3.0 3.0 3.0 3.0 10.0 8.0 1.0 9.0 14.0 8.0 3.0 13.0 2.0 3.0 5.0 13.0 2.0 5.0 2.0 9.0 12.0 1.0 19.0 2.0 7.0 2.0 10.0 6.0 5.0 6.0 2.0 2.0 2.0 5.0 0.0 2.0 5.0 3.0 4.0 6.0 9.0 23.0 4.0 5.0 7.0 15.0 4.0 10.0 6.0 6.0 3.0 1.0 7.0 7.0 9.0 4.0 5.0 8.0 23.0 3.0 14.0 4.0 6.0 5.0 6.0 3.0 3.0 3.0 1.0 5.0 3.0 2.0 1.0 4.0 6.0 4.0 3.0 3.0 9.0 1.0 6.0 16.0 18.0 4.0 3.0 6.0 42.0 2.0 16.0 0.0 7.0 11.0 2.0 5.0 4.0 3.0 3.0 6.0 1.0 9.0 3.0 12.0 6.0 1.0 2.0 3.0 4.0 2.0 6.0
136.62525515743775x-395.08382193268204 15.0 12.0 6.0 3.0 9.0 8.0 4.0 1.0 9.0 4.0 13.0 2.0 4.0 0.0 3.0 5.0 2.0 3.0 3.0 0.0 2.0 5.0 3.0 3.0 2.0 0.0 3.0 5.0 6.0 16.0 1.0 5.0 4.0 2.0 2.0 4.0 7.0 7.0 16.0 11.0 6.0 4.0 9.0 5.0 6.0 1.0 10.0 7.0 8.0 3.0 12.0 28.0 2.0 18.0 0.0 7.0 7.0 9.0 11.0 4.0 10.0 3.0 2.0 2.0 2.0 1.0 1.0 9.0 7.0 7.0 11.0 11.0 21.0 8.0 1.0 9.0 17.0 6.0 8.0 4.0 0.0 1.0 0.0 3.0 3.0 3.0 4.0 6.0 4.0 23.0 2.0 22.0 16.0 11.0 13.0 2.0 1.0 2.0 9.0 4.0 5.0 1.0 1.0 4.0 3.0 12.0 6.0 8.0 3.0 10.0 3.0 5.0 24.0 20.0 6.0 3.0 4.0 32.0 3.0 33.0 2.0 4.0 10.0 3.0 6.0 7.0 3.0 5.0 3.0 11.0 7.0 2.0 9.0 5.0 4.0 4.0 2.0 4.0 3.0 5.0
158.6556343656344x-368.9073726273724 12.0 11.0 9.0 2.0 6.0 8.0 5.0 2.0 18.0 5.0 7.0 5.0 5.0 3.0 2.0 2.0 4.0 4.0 5.0 4.0 1.0 5.0 5.0 5.0 3.0 7.0 7.0 3.0 13.0 6.0 6.0 5.0 3.0 1.0 4.0 17.0 10.0 7.0 14.0 8.0 6.0 3.0 14.0 5.0 3.0 4.0 15.0 13.0 4.0 4.0 6.0 7.0 1.0 26.0 3.0 2.0 8.0 9.0 6.0 5.0 7.0 3.0 8.0 6.0 7.0 6.0 6.0 5.0 6.0 5.0 12.0 5.0 43.0 13.0 2.0 4.0 19.0 5.0 5.0 11.0 4.0 4.0 4.0 0.0 7.0 4.0 2.0 8.0 7.0 25.0 2.0 16.0 11.0 5.0 9.0 5.0 4.0 3.0 4.0 1.0 1.0 1.0 5.0 2.0 4.0 2.0 13.0 2.0 6.0 10.0 3.0 6.0 17.0 19.0 6.0 6.0 2.0 57.0 5.0 21.0 5.0 7.0 11.0 4.0 2.0 4.0 6.0 11.0 0.0 0.0 16.0 1.0 14.0 5.0 8.0 4.0 3.0 4.0 6.0 6.0
164.09082242990647x-438.5191962616824 6.0 13.0 10.0 5.0 7.0 6.0 4.0 0.0 11.0 3.0 6.0 3.0 5.0 3.0 3.0 2.0 3.0 3.0 2.0 5.0 3.0 2.0 2.0 4.0 4.0 1.0 7.0 3.0 11.0 35.0 5.0 1.0 3.0 15.0 4.0 6.0 18.0 10.0 12.0 10.0 9.0 3.0 5.0 7.0 3.0 1.0 20.0 5.0 12.0 4.0 8.0 21.0 6.0 45.0 4.0 6.0 2.0 9.0 11.0 1.0 12.0 4.0 5.0 5.0 9.0 3.0 8.0 6.0 3.0 11.0 10.0 11.0 51.0 9.0 2.0 10.0 14.0 8.0 10.0 4.0 4.0 5.0 3.0 5.0 4.0 5.0 8.0 8.0 7.0 36.0 4.0 20.0 3.0 11.0 4.0 7.0 4.0 3.0 8.0 2.0 0.0 5.0 7.0 5.0 3.0 3.0 6.0 1.0 1.0 3.0 3.0 4.0 10.0 34.0 4.0 5.0 0.0 65.0 2.0 20.0 4.0 4.0 6.0 5.0 6.0 7.0 1.0 7.0 2.0 4.0 15.0 2.0 8.0 4.0 3.0 3.0 3.0 5.0 7.0 9.0
159.35720145852335x-401.69838650866063 6.0 10.0 8.0 5.0 3.0 11.0 5.0 6.0 10.0 1.0 10.0 3.0 2.0 4.0 2.0 6.0 5.0 5.0 4.0 2.0 2.0 5.0 8.0 1.0 2.0 3.0 12.0 2.0 11.0 5.0 9.0 6.0 1.0 5.0 5.0 7.0 6.0 4.0 15.0 10.0 4.0 9.0 10.0 3.0 0.0 6.0 14.0 7.0 7.0 4.0 7.0 12.0 3.0 25.0 7.0 9.0 0.0 5.0 11.0 6.0 11.0 10.0 6.0 3.0 8.0 7.0 5.0 5.0 13.0 11.0 15.0 6.0 52.0 6.0 4.0 4.0 22.0 4.0 12.0 8.0 5.0 5.0 6.0 2.0 5.0 4.0 6.0 18.0 6.0 27.0 9.0 16.0 16.0 7.0 6.0 5.0 5.0 6.0 8.0 4.0 2.0 1.0 2.0 2.0 3.0 3.0 5.0 8.0 3.0 16.0 5.0 3.0 12.0 19.0 9.0 3.0 3.0 87.0 1.0 28.0 1.0 6.0 8.0 4.0 7.0 7.0 6.0 12.0 3.0 2.0 16.0 0.0 14.0 6.0 7.0 5.0 10.0 3.0 5.0 6.0
159.230876369327x-327.939953051643 6.0 6.0 4.0 5.0 5.0 6.0 3.0 6.0 10.0 1.0 4.0 5.0 5.0 3.0 3.0 2.0 0.0 2.0 1.0 3.0 6.0 3.0 2.0 4.0 3.0 6.0 2.0 3.0 3.0 6.0 3.0 3.0 4.0 2.0 1.0 3.0 5.0 3.0 9.0 9.0 2.0 0.0 2.0 3.0 1.0 2.0 5.0 1.0 1.0 0.0 4.0 7.0 1.0 8.0 2.0 7.0 5.0 1.0 6.0 2.0 5.0 2.0 6.0 1.0 3.0 5.0 4.0 2.0 1.0 5.0 10.0 8.0 80.0 10.0 2.0 3.0 3.0 5.0 1.0 2.0 1.0 5.0 1.0 2.0 2.0 0.0 1.0 7.0 6.0 12.0 3.0 12.0 6.0 4.0 4.0 2.0 3.0 3.0 7.0 2.0 3.0 3.0 4.0 1.0 2.0 4.0 4.0 2.0 2.0 6.0 1.0 5.0 5.0 12.0 3.0 1.0 1.0 17.0 4.0 18.0 3.0 3.0 6.0 3.0 5.0 7.0 1.0 4.0 0.0 1.0 8.0 3.0 11.0 2.0 5.0 2.0 2.0 3.0 4.0 7.0
191.32912829682607x-418.030523021904 23.0 21.0 22.0 15.0 6.0 16.0 15.0 13.0 41.0 13.0 14.0 5.0 18.0 7.0 7.0 13.0 3.0 9.0 4.0 5.0 7.0 12.0 17.0 9.0 6.0 5.0 6.0 12.0 12.0 19.0 11.0 6.0 8.0 50.0 5.0 14.0 28.0 13.0 27.0 46.0 14.0 9.0 20.0 11.0 6.0 11.0 35.0 11.0 14.0 6.0 14.0 31.0 7.0 45.0 11.0 14.0 10.0 13.0 16.0 4.0 13.0 11.0 11.0 11.0 19.0 7.0 12.0 9.0 12.0 18.0 20.0 30.0 106.0 7.0 5.0 9.0 33.0 6.0 18.0 5.0 15.0 8.0 16.0 8.0 13.0 11.0 10.0 19.0 8.0 72.0 9.0 42.0 21.0 18.0 13.0 11.0 8.0 12.0 18.0 12.0 3.0 9.0 7.0 8.0 9.0 14.0 11.0 12.0 12.0 13.0 8.0 14.0 31.0 69.0 7.0 10.0 5.0 62.0 10.0 53.0 8.0 9.0 30.0 6.0 6.0 22.0 6.0 21.0 8.0 10.0 28.0 4.0 24.0 17.0 14.0 19.0 9.0 5.0 11.0 22.0
187.55919143496345x-337.86262064557343 26.0 24.0 24.0 13.0 19.0 32.0 30.0 7.0 21.0 16.0 38.0 15.0 16.0 13.0 9.0 8.0 9.0 10.0 11.0 8.0 13.0 12.0 8.0 10.0 5.0 9.0 15.0 19.0 24.0 38.0 6.0 14.0 15.0 40.0 15.0 27.0 47.0 23.0 33.0 42.0 21.0 13.0 28.0 15.0 8.0 14.0 50.0 18.0 28.0 11.0 10.0 68.0 17.0 56.0 12.0 26.0 18.0 15.0 22.0 12.0 38.0 19.0 14.0 13.0 9.0 8.0 29.0 12.0 14.0 28.0 31.0 30.0 75.0 23.0 8.0 26.0 44.0 18.0 25.0 24.0 20.0 7.0 19.0 8.0 15.0 15.0 10.0 30.0 18.0 75.0 22.0 60.0 28.0 24.0 14.0 9.0 13.0 19.0 11.0 13.0 10.0 14.0 13.0 15.0 15.0 10.0 16.0 22.0 7.0 44.0 15.0 6.0 64.0 74.0 22.0 15.0 9.0 128.0 11.0 69.0 13.0 21.0 36.0 13.0 9.0 31.0 10.0 29.0 16.0 15.0 48.0 5.0 40.0 18.0 11.0 15.0 13.0 19.0 17.0 27.0
191.5497074190178x-381.6171786833853 16.0 14.0 20.0 8.0 13.0 23.0 10.0 4.0 12.0 11.0 20.0 4.0 10.0 7.0 13.0 7.0 6.0 8.0 7.0 5.0 9.0 6.0 6.0 4.0 6.0 9.0 13.0 11.0 17.0 28.0 7.0 12.0 2.0 18.0 4.0 13.0 13.0 9.0 15.0 32.0 18.0 8.0 19.0 14.0 7.0 5.0 37.0 7.0 10.0 9.0 11.0 47.0 16.0 38.0 5.0 8.0 9.0 14.0 18.0 7.0 22.0 6.0 7.0 5.0 13.0 9.0 15.0 16.0 16.0 12.0 18.0 15.0 77.0 11.0 6.0 7.0 19.0 7.0 6.0 12.0 18.0 9.0 12.0 5.0 15.0 11.0 3.0 22.0 8.0 59.0 19.0 49.0 25.0 14.0 4.0 5.0 8.0 4.0 10.0 6.0 7.0 14.0 10.0 10.0 4.0 8.0 8.0 17.0 6.0 17.0 7.0 19.0 24.0 32.0 11.0 9.0 10.0 32.0 8.0 52.0 6.0 9.0 13.0 9.0 18.0 14.0 6.0 15.0 7.0 7.0 25.0 1.0 39.0 17.0 8.0 10.0 4.0 7.0 13.0 17.0
182.81419563936308x-297.1593576900412 14.0 15.0 15.0 6.0 6.0 21.0 18.0 7.0 13.0 4.0 18.0 2.0 13.0 8.0 2.0 7.0 7.0 6.0 5.0 4.0 4.0 8.0 11.0 7.0 4.0 7.0 10.0 4.0 8.0 20.0 6.0 13.0 5.0 32.0 14.0 13.0 37.0 16.0 27.0 22.0 7.0 6.0 15.0 3.0 5.0 11.0 21.0 14.0 7.0 6.0 9.0 15.0 4.0 13.0 13.0 6.0 3.0 10.0 14.0 9.0 17.0 6.0 16.0 9.0 14.0 7.0 14.0 4.0 9.0 13.0 15.0 8.0 109.0 10.0 5.0 9.0 28.0 8.0 10.0 5.0 5.0 11.0 10.0 6.0 7.0 3.0 7.0 25.0 10.0 55.0 12.0 21.0 18.0 12.0 11.0 14.0 1.0 7.0 15.0 5.0 3.0 4.0 8.0 4.0 2.0 10.0 4.0 7.0 5.0 20.0 4.0 1.0 28.0 52.0 12.0 10.0 6.0 29.0 10.0 39.0 5.0 12.0 27.0 4.0 8.0 8.0 4.0 16.0 11.0 6.0 21.0 9.0 17.0 6.0 9.0 8.0 10.0 2.0 11.0 24.0
224.25698547821736x-426.7873309964944 25.0 13.0 14.0 7.0 16.0 12.0 17.0 7.0 36.0 7.0 12.0 6.0 17.0 10.0 3.0 5.0 2.0 3.0 4.0 8.0 3.0 8.0 10.0 4.0 2.0 5.0 5.0 13.0 8.0 16.0 4.0 7.0 10.0 43.0 12.0 24.0 23.0 11.0 17.0 25.0 15.0 6.0 17.0 10.0 8.0 1.0 30.0 11.0 5.0 6.0 10.0 63.0 8.0 19.0 3.0 17.0 10.0 7.0 10.0 6.0 33.0 8.0 8.0 14.0 10.0 7.0 12.0 5.0 7.0 14.0 13.0 27.0 95.0 17.0 10.0 13.0 31.0 10.0 13.0 11.0 15.0 7.0 14.0 5.0 17.0 13.0 18.0 26.0 13.0 60.0 9.0 42.0 17.0 24.0 8.0 15.0 5.0 7.0 9.0 15.0 0.0 8.0 12.0 10.0 7.0 10.0 11.0 13.0 3.0 19.0 2.0 5.0 56.0 43.0 14.0 10.0 7.0 59.0 6.0 46.0 4.0 17.0 20.0 3.0 4.0 11.0 9.0 18.0 5.0 8.0 19.0 9.0 21.0 10.0 9.0 9.0 5.0 13.0 10.0 19.0
218.06614571092842x-317.2819741480611 3.0 10.0 6.0 4.0 5.0 7.0 12.0 0.0 7.0 3.0 3.0 0.0 2.0 3.0 0.0 5.0 1.0 2.0 3.0 2.0 6.0 5.0 7.0 3.0 1.0 3.0 6.0 4.0 8.0 13.0 1.0 6.0 2.0 7.0 4.0 8.0 5.0 4.0 15.0 17.0 5.0 1.0 10.0 9.0 2.0 4.0 8.0 2.0 3.0 1.0 4.0 25.0 6.0 19.0 3.0 7.0 4.0 4.0 5.0 5.0 8.0 3.0 1.0 4.0 5.0 2.0 7.0 6.0 2.0 6.0 11.0 4.0 29.0 6.0 3.0 7.0 13.0 5.0 10.0 16.0 7.0 1.0 3.0 3.0 7.0 2.0 9.0 12.0 3.0 30.0 3.0 9.0 10.0 4.0 0.0 3.0 6.0 6.0 7.0 5.0 3.0 8.0 5.0 4.0 1.0 13.0 0.0 6.0 4.0 9.0 3.0 5.0 21.0 7.0 6.0 6.0 3.0 9.0 3.0 14.0 3.0 10.0 3.0 0.0 7.0 3.0 3.0 12.0 3.0 8.0 13.0 2.0 10.0 4.0 4.0 7.0 5.0 5.0 4.0 7.0
219.00407680945332x-353.871152141802 5.0 7.0 1.0 2.0 4.0 7.0 7.0 2.0 5.0 0.0 6.0 2.0 8.0 2.0 3.0 2.0 1.0 1.0 0.0 1.0 1.0 5.0 5.0 0.0 1.0 1.0 1.0 3.0 5.0 9.0 2.0 4.0 1.0 6.0 2.0 7.0 8.0 2.0 6.0 11.0 5.0 3.0 9.0 3.0 2.0 3.0 10.0 5.0 3.0 4.0 1.0 15.0 8.0 13.0 2.0 5.0 4.0 7.0 3.0 3.0 6.0 3.0 3.0 6.0 4.0 2.0 6.0 5.0 0.0 6.0 6.0 4.0 28.0 5.0 2.0 5.0 12.0 4.0 4.0 3.0 5.0 1.0 4.0 4.0 3.0 1.0 2.0 4.0 8.0 16.0 7.0 13.0 6.0 11.0 3.0 4.0 5.0 1.0 4.0 4.0 5.0 4.0 1.0 3.0 1.0 8.0 6.0 5.0 2.0 9.0 3.0 6.0 12.0 8.0 9.0 2.0 0.0 4.0 4.0 21.0 3.0 7.0 9.0 0.0 2.0 3.0 2.0 9.0 1.0 2.0 9.0 1.0 9.0 1.0 10.0 4.0 3.0 4.0 6.0 5.0
222.5196697247706x-389.0395137614674 14.0 6.0 10.0 6.0 7.0 7.0 7.0 7.0 10.0 2.0 12.0 2.0 7.0 2.0 3.0 7.0 2.0 4.0 1.0 0.0 3.0 3.0 2.0 3.0 2.0 2.0 6.0 5.0 5.0 9.0 2.0 6.0 4.0 4.0 6.0 7.0 8.0 5.0 16.0 13.0 8.0 4.0 6.0 8.0 4.0 5.0 14.0 3.0 7.0 4.0 5.0 33.0 5.0 18.0 0.0 13.0 3.0 4.0 7.0 4.0 12.0 5.0 4.0 10.0 6.0 4.0 7.0 7.0 3.0 6.0 8.0 14.0 33.0 7.0 2.0 4.0 14.0 6.0 8.0 5.0 6.0 7.0 4.0 3.0 5.0 1.0 6.0 11.0 16.0 30.0 4.0 17.0 9.0 7.0 6.0 4.0 3.0 5.0 4.0 6.0 2.0 5.0 5.0 2.0 3.0 6.0 2.0 4.0 5.0 14.0 4.0 8.0 18.0 22.0 5.0 5.0 3.0 114.0 1.0 28.0 5.0 12.0 7.0 3.0 8.0 5.0 1.0 13.0 0.0 7.0 15.0 2.0 17.0 6.0 7.0 4.0 8.0 4.0 3.0 6.0
241.71639436619716x-333.07160563380233 5.0 10.0 6.0 3.0 8.0 6.0 5.0 8.0 7.0 5.0 9.0 2.0 4.0 6.0 1.0 4.0 1.0 2.0 3.0 5.0 3.0 3.0 5.0 5.0 1.0 2.0 7.0 2.0 7.0 16.0 2.0 9.0 5.0 14.0 7.0 7.0 8.0 5.0 9.0 15.0 6.0 10.0 4.0 6.0 2.0 2.0 14.0 4.0 11.0 3.0 7.0 30.0 6.0 14.0 4.0 13.0 2.0 5.0 3.0 3.0 13.0 6.0 3.0 4.0 6.0 2.0 10.0 7.0 8.0 18.0 16.0 3.0 41.0 8.0 2.0 7.0 19.0 7.0 5.0 9.0 17.0 2.0 8.0 3.0 10.0 1.0 6.0 7.0 6.0 38.0 7.0 25.0 9.0 10.0 3.0 4.0 4.0 6.0 5.0 5.0 3.0 4.0 2.0 7.0 2.0 3.0 2.0 11.0 1.0 8.0 3.0 7.0 12.0 30.0 11.0 9.0 4.0 31.0 5.0 19.0 4.0 8.0 8.0 4.0 4.0 9.0 3.0 11.0 1.0 4.0 13.0 5.0 20.0 3.0 2.0 10.0 2.0 9.0 7.0 13.0
242.04538557213908x-356.31661691542297 9.0 7.0 5.0 5.0 5.0 14.0 4.0 4.0 13.0 2.0 5.0 2.0 6.0 1.0 2.0 6.0 1.0 3.0 3.0 5.0 5.0 2.0 2.0 2.0 1.0 6.0 6.0 2.0 5.0 7.0 4.0 6.0 4.0 7.0 4.0 8.0 8.0 2.0 2.0 21.0 3.0 4.0 6.0 6.0 1.0 5.0 15.0 2.0 2.0 2.0 3.0 17.0 5.0 15.0 2.0 9.0 3.0 4.0 3.0 3.0 9.0 1.0 4.0 9.0 6.0 2.0 5.0 4.0 0.0 12.0 8.0 8.0 35.0 9.0 5.0 5.0 8.0 5.0 9.0 2.0 6.0 4.0 2.0 1.0 6.0 2.0 5.0 6.0 7.0 26.0 6.0 12.0 7.0 6.0 2.0 1.0 0.0 2.0 8.0 3.0 1.0 4.0 4.0 1.0 8.0 5.0 2.0 3.0 0.0 7.0 2.0 4.0 7.0 10.0 6.0 4.0 3.0 27.0 0.0 19.0 5.0 6.0 15.0 4.0 3.0 8.0 2.0 4.0 2.0 5.0 10.0 4.0 10.0 4.0 5.0 6.0 1.0 2.0 7.0 10.0
245.99222390317706x-442.28464447806357 12.0 6.0 4.0 1.0 3.0 5.0 3.0 3.0 10.0 3.0 6.0 1.0 8.0 5.0 0.0 5.0 2.0 4.0 1.0 3.0 0.0 1.0 2.0 3.0 0.0 0.0 1.0 6.0 10.0 8.0 0.0 8.0 6.0 9.0 5.0 10.0 7.0 5.0 3.0 7.0 4.0 3.0 4.0 4.0 2.0 2.0 7.0 9.0 2.0 3.0 3.0 19.0 3.0 5.0 2.0 5.0 1.0 7.0 2.0 1.0 12.0 4.0 5.0 5.0 5.0 3.0 2.0 3.0 5.0 5.0 1.0 6.0 21.0 4.0 1.0 3.0 17.0 1.0 3.0 2.0 5.0 6.0 1.0 0.0 3.0 4.0 2.0 13.0 7.0 17.0 4.0 6.0 8.0 5.0 7.0 3.0 6.0 4.0 3.0 1.0 0.0 2.0 3.0 2.0 4.0 0.0 3.0 8.0 0.0 7.0 3.0 2.0 9.0 19.0 1.0 3.0 2.0 22.0 0.0 13.0 2.0 4.0 10.0 2.0 2.0 5.0 1.0 4.0 1.0 1.0 16.0 1.0 7.0 4.0 6.0 3.0 0.0 3.0 4.0 5.0
258.7575452716299x-314.63056338028065 3.0 16.0 13.0 11.0 21.0 19.0 19.0 11.0 15.0 9.0 19.0 8.0 11.0 8.0 4.0 8.0 8.0 3.0 5.0 7.0 4.0 6.0 6.0 12.0 3.0 6.0 9.0 14.0 11.0 18.0 9.0 16.0 5.0 6.0 11.0 12.0 20.0 9.0 29.0 28.0 11.0 7.0 20.0 15.0 6.0 8.0 40.0 6.0 14.0 6.0 9.0 55.0 7.0 36.0 8.0 21.0 5.0 18.0 12.0 6.0 21.0 6.0 10.0 12.0 10.0 8.0 13.0 12.0 10.0 18.0 20.0 18.0 114.0 16.0 8.0 12.0 23.0 8.0 14.0 14.0 23.0 9.0 14.0 9.0 13.0 11.0 3.0 21.0 11.0 47.0 13.0 38.0 12.0 17.0 9.0 4.0 4.0 14.0 11.0 12.0 9.0 6.0 2.0 5.0 8.0 9.0 8.0 8.0 5.0 17.0 9.0 7.0 43.0 29.0 10.0 6.0 9.0 86.0 6.0 54.0 5.0 16.0 16.0 2.0 8.0 13.0 10.0 15.0 2.0 14.0 24.0 3.0 20.0 12.0 7.0 15.0 6.0 9.0 13.0 18.0
259.8407579462105x-369.85814180929106 6.0 11.0 7.0 10.0 6.0 7.0 1.0 2.0 11.0 0.0 16.0 4.0 7.0 4.0 4.0 0.0 0.0 2.0 3.0 1.0 2.0 2.0 5.0 5.0 0.0 2.0 5.0 7.0 9.0 8.0 1.0 6.0 4.0 4.0 3.0 7.0 9.0 3.0 7.0 15.0 6.0 2.0 10.0 5.0 2.0 6.0 14.0 2.0 7.0 3.0 2.0 18.0 3.0 12.0 5.0 4.0 0.0 2.0 3.0 2.0 13.0 7.0 5.0 1.0 7.0 2.0 5.0 2.0 5.0 6.0 10.0 8.0 44.0 8.0 5.0 3.0 11.0 8.0 5.0 5.0 3.0 1.0 3.0 2.0 5.0 0.0 2.0 4.0 5.0 24.0 5.0 8.0 7.0 7.0 2.0 3.0 3.0 3.0 3.0 7.0 3.0 3.0 3.0 4.0 6.0 6.0 5.0 1.0 4.0 9.0 7.0 11.0 11.0 15.0 2.0 2.0 5.0 24.0 5.0 16.0 3.0 5.0 8.0 3.0 8.0 4.0 2.0 9.0 2.0 1.0 13.0 3.0 14.0 5.0 3.0 3.0 2.0 7.0 3.0 7.0
259.29300736771563x-406.405632953784 14.0 14.0 12.0 6.0 8.0 9.0 10.0 8.0 19.0 1.0 18.0 6.0 3.0 8.0 3.0 2.0 1.0 3.0 2.0 4.0 3.0 1.0 7.0 3.0 2.0 4.0 7.0 5.0 8.0 12.0 6.0 9.0 6.0 16.0 7.0 13.0 19.0 7.0 11.0 22.0 9.0 4.0 6.0 16.0 2.0 2.0 21.0 9.0 10.0 7.0 9.0 61.0 6.0 22.0 1.0 10.0 8.0 10.0 11.0 6.0 25.0 11.0 10.0 1.0 9.0 3.0 9.0 8.0 4.0 12.0 7.0 10.0 37.0 8.0 2.0 13.0 32.0 12.0 7.0 13.0 9.0 4.0 6.0 2.0 15.0 6.0 7.0 11.0 8.0 56.0 13.0 26.0 16.0 23.0 5.0 9.0 2.0 7.0 10.0 4.0 2.0 7.0 9.0 5.0 10.0 6.0 14.0 10.0 3.0 13.0 3.0 6.0 22.0 46.0 11.0 10.0 4.0 70.0 6.0 38.0 5.0 11.0 11.0 2.0 8.0 6.0 4.0 16.0 4.0 7.0 17.0 8.0 18.0 10.0 5.0 9.0 8.0 3.0 8.0 17.0
278.0639376218325x-425.9363092917484 7.0 15.0 7.0 10.0 6.0 13.0 13.0 4.0 23.0 5.0 16.0 5.0 12.0 2.0 1.0 13.0 4.0 8.0 6.0 8.0 0.0 8.0 13.0 5.0 4.0 4.0 15.0 6.0 12.0 18.0 7.0 11.0 7.0 11.0 7.0 19.0 14.0 7.0 13.0 24.0 15.0 8.0 11.0 9.0 3.0 6.0 18.0 6.0 6.0 7.0 14.0 31.0 11.0 27.0 7.0 12.0 4.0 10.0 6.0 2.0 20.0 12.0 7.0 8.0 10.0 10.0 5.0 7.0 6.0 10.0 12.0 14.0 100.0 9.0 3.0 6.0 17.0 9.0 9.0 6.0 13.0 10.0 12.0 8.0 13.0 8.0 7.0 20.0 11.0 32.0 9.0 22.0 10.0 12.0 4.0 9.0 6.0 7.0 8.0 4.0 6.0 6.0 7.0 5.0 4.0 9.0 11.0 7.0 5.0 20.0 9.0 1.0 24.0 40.0 15.0 15.0 8.0 23.0 8.0 29.0 5.0 7.0 12.0 3.0 6.0 4.0 5.0 14.0 2.0 8.0 12.0 5.0 24.0 9.0 16.0 11.0 9.0 6.0 9.0 19.0
271.0968589743592x-344.03821581196576 10.0 9.0 9.0 5.0 6.0 4.0 9.0 9.0 13.0 2.0 8.0 3.0 7.0 5.0 6.0 3.0 1.0 1.0 1.0 1.0 3.0 5.0 1.0 5.0 6.0 3.0 6.0 2.0 9.0 8.0 2.0 4.0 2.0 9.0 6.0 8.0 4.0 2.0 7.0 15.0 7.0 8.0 8.0 5.0 8.0 6.0 14.0 7.0 4.0 0.0 12.0 12.0 5.0 8.0 1.0 12.0 1.0 6.0 5.0 3.0 9.0 5.0 2.0 4.0 6.0 4.0 13.0 8.0 3.0 5.0 7.0 11.0 59.0 12.0 1.0 4.0 12.0 2.0 6.0 4.0 14.0 1.0 7.0 5.0 6.0 2.0 5.0 6.0 12.0 20.0 4.0 15.0 6.0 5.0 2.0 3.0 0.0 3.0 4.0 4.0 3.0 8.0 4.0 3.0 3.0 4.0 2.0 3.0 4.0 10.0 4.0 3.0 10.0 22.0 5.0 4.0 4.0 18.0 5.0 21.0 6.0 6.0 14.0 4.0 6.0 11.0 5.0 16.0 5.0 7.0 14.0 2.0 11.0 7.0 5.0 5.0 5.0 3.0 5.0 7.0
